MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP
5,18,7,AS,DFW,TX,SEA,WA,1255,-7.00,0.00,0.00,-1,1515,0.00,260.00,1660.00,7
5,18,7,AS,DFW,TX,SEA,WA,1522,8.00,8.00,0.00,0,1749,0.00,267.00,1660.00,7
5,18,7,AS,DFW,TX,SEA,WA,1813,9.00,9.00,0.00,0,2035,0.00,262.00,1660.00,7
5,18,7,AS,DFW,TX,SEA,WA,1933,44.00,44.00,1.00,2,2200,0.00,267.00,1660.00,7
5,18,7,AS,DTW,MI,SEA,WA,0700,-4.00,0.00,0.00,-1,0855,0.00,295.00,1927.00,8
5,18,7,AS,DTW,MI,SEA,WA,1653,0.00,0.00,0.00,0,1853,0.00,300.00,1927.00,8
5,18,7,AS,EUG,OR,SEA,WA,0603,-8.00,0.00,0.00,-1,0715,0.00,72.00,234.00,1
5,18,7,AS,EUG,OR,SEA,WA,1337,-6.00,0.00,0.00,-1,1448,0.00,71.00,234.00,1
5,18,7,AS,EWR,NJ,SEA,WA,0719,-2.00,0.00,0.00,-1,1020,0.00,361.00,2402.00,10
5,18,7,AS,EWR,NJ,SEA,WA,1600,85.00,85.00,1.00,5,1901,0.00,361.00,2402.00,10
5,18,7,AS,EWR,NJ,SEA,WA,1800,153.00,153.00,1.00,10,2100,0.00,360.00,2402.00,10
5,18,7,AS,FAI,AK,SEA,WA,0144,-2.00,0.00,0.00,-1,0618,0.00,214.00,1533.00,7
5,18,7,AS,FAI,AK,SEA,WA,0600,-15.00,0.00,0.00,-1,1040,0.00,220.00,1533.00,7
5,18,7,AS,FAI,AK,SEA,WA,1000,-20.00,0.00,0.00,-2,1440,0.00,220.00,1533.00,7
5,18,7,AS,FAI,AK,SEA,WA,1210,-2.00,0.00,0.00,-1,1652,0.00,222.00,1533.00,7
5,18,7,AS,FAI,AK,SEA,WA,1550,24.00,24.00,1.00,1,2035,0.00,225.00,1533.00,7
5,18,7,AS,FAT,CA,SEA,WA,1935,-2.00,0.00,0.00,-1,2149,0.00,134.00,748.00,3
5,18,7,AS,FLL,FL,SEA,WA,1827,108.00,108.00,1.00,7,2200,0.00,393.00,2717.00,11
5,18,7,AS,GEG,WA,LAX,CA,0710,-8.00,0.00,0.00,-1,0953,0.00,163.00,945.00,4
5,18,7,AS,GEG,WA,PDX,OR,0506,-9.00,0.00,0.00,-1,0618,0.00,72.00,279.00,2
5,18,7,AS,GEG,WA,PDX,OR,1227,77.00,77.00,1.00,5,1333,0.00,66.00,279.00,2
5,18,7,AS,GEG,WA,SAN,CA,0700,-8.00,0.00,0.00,-1,0950,0.00,170.00,1027.00,5
5,18,7,AS,GEG,WA,SEA,WA,0600,-8.00,0.00,0.00,-1,0711,0.00,71.00,224.00,1
5,18,7,AS,GEG,WA,SEA,WA,0930,29.00,29.00,1.00,1,1039,0.00,69.00,224.00,1
5,18,7,AS,GEG,WA,SEA,WA,1340,61.00,61.00,1.00,4,1450,0.00,70.00,224.00,1
5,18,7,AS,GEG,WA,SEA,WA,1749,78.00,78.00,1.00,5,1900,0.00,71.00,224.00,1
5,18,7,AS,HNL,HI,SEA,WA,1000,-1.00,0.00,0.00,-1,1859,0.00,359.00,2677.00,11
5,18,7,AS,HNL,HI,SEA,WA,1434,80.00,80.00,1.00,5,2333,0.00,359.00,2677.00,11
5,18,7,AS,IAD,VA,SEA,WA,0630,-8.00,0.00,0.00,-1,0910,0.00,340.00,2306.00,10
5,18,7,AS,IAD,VA,SEA,WA,0900,14.00,14.00,0.00,0,1139,0.00,339.00,2306.00,10
5,18,7,AS,IAD,VA,SEA,WA,1815,-3.00,0.00,0.00,-1,2100,0.00,345.00,2306.00,10
5,18,7,AS,IAH,TX,SEA,WA,0600,-3.00,0.00,0.00,-1,0844,0.00,284.00,1874.00,8
5,18,7,AS,IAH,TX,SEA,WA,0900,5.00,5.00,0.00,0,1150,0.00,290.00,1874.00,8
5,18,7,AS,IAH,TX,SEA,WA,1914,55.00,55.00,1.00,3,2200,0.00,286.00,1874.00,8
5,18,7,AS,IND,IN,SEA,WA,0827,17.00,17.00,1.00,1,1006,0.00,279.00,1866.00,8
5,18,7,AS,IND,IN,SEA,WA,1842,14.00,14.00,0.00,0,2029,0.00,287.00,1866.00,8
5,18,7,AS,JFK,NY,SEA,WA,0729,30.00,30.00,1.00,2,1037,0.00,368.00,2422.00,10
5,18,7,AS,JFK,NY,SEA,WA,1130,-8.00,0.00,0.00,-1,1438,0.00,368.00,2422.00,10
5,18,7,AS,JFK,NY,SEA,WA,1654,61.00,61.00,1.00,4,2000,0.00,366.00,2422.00,10
5,18,7,AS,JFK,NY,SEA,WA,1850,19.00,19.00,1.00,1,2200,0.00,370.00,2422.00,10
5,18,7,AS,JNU,AK,SEA,WA,0500,-13.00,0.00,0.00,-1,0823,0.00,143.00,909.00,4
5,18,7,AS,JNU,AK,SEA,WA,0715,-11.00,0.00,0.00,-1,1039,0.00,144.00,909.00,4
5,18,7,AS,JNU,AK,SEA,WA,1223,12.00,12.00,0.00,0,1548,0.00,145.00,909.00,4
5,18,7,AS,JNU,AK,SEA,WA,1407,0.00,0.00,0.00,0,1732,0.00,145.00,909.00,4
5,18,7,AS,JNU,AK,SEA,WA,1841,-11.00,0.00,0.00,-1,2200,0.00,139.00,909.00,4
5,18,7,AS,KOA,HI,SEA,WA,0800,-7.00,0.00,0.00,-1,1649,0.00,349.00,2688.00,11
5,18,7,AS,KOA,HI,SEA,WA,1304,-12.00,0.00,0.00,-1,2200,0.00,356.00,2688.00,11
5,18,7,AS,KOA,HI,SEA,WA,2144,-12.00,0.00,0.00,-1,0636,0.00,352.00,2688.00,11
5,18,7,AS,KTN,AK,SEA,WA,0847,-16.00,0.00,0.00,-2,1140,0.00,113.00,680.00,3
5,18,7,AS,KTN,AK,SEA,WA,1246,-27.00,0.00,0.00,-2,1540,0.00,114.00,680.00,3
5,18,7,AS,KTN,AK,SEA,WA,1352,34.00,34.00,1.00,2,1646,0.00,114.00,680.00,3
5,18,7,AS,KTN,AK,SEA,WA,1744,-3.00,0.00,0.00,-1,2035,0.00,111.00,680.00,3
5,18,7,AS,LAS,NV,SEA,WA,0600,-2.00,0.00,0.00,-1,0844,0.00,164.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,0800,-5.00,0.00,0.00,-1,1040,0.00,160.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,1013,-12.00,0.00,0.00,-1,1259,0.00,166.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,1126,-15.00,0.00,0.00,-1,1413,0.00,167.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,1408,-3.00,0.00,0.00,-1,1658,0.00,170.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,1626,14.00,14.00,0.00,0,1910,0.00,164.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,1751,20.00,20.00,1.00,1,2035,0.00,164.00,867.00,4
5,18,7,AS,LAS,NV,SEA,WA,2018,0.00,0.00,0.00,0,2259,0.00,161.00,867.00,4
5,18,7,AS,LAX,CA,GEG,WA,1945,-10.00,0.00,0.00,-1,2222,0.00,157.00,945.00,4
5,18,7,AS,LAX,CA,SEA,WA,0700,-2.00,0.00,0.00,-1,0955,0.00,175.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,0800,-6.00,0.00,0.00,-1,1058,0.00,178.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,0935,-1.00,0.00,0.00,-1,1230,0.00,175.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,1155,-5.00,0.00,0.00,-1,1450,0.00,175.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,1358,-1.00,0.00,0.00,-1,1653,0.00,175.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,1536,-2.00,0.00,0.00,-1,1827,0.00,171.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,1745,-9.00,0.00,0.00,-1,2035,0.00,170.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,1845,-8.00,0.00,0.00,-1,2136,0.00,171.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,1955,-5.00,0.00,0.00,-1,2247,0.00,172.00,954.00,4
5,18,7,AS,LAX,CA,SEA,WA,2110,-5.00,0.00,0.00,-1,2359,0.00,169.00,954.00,4
5,18,7,AS,LIH,HI,SEA,WA,1246,2.00,2.00,0.00,0,2135,0.00,349.00,2701.00,11
5,18,7,AS,LIH,HI,SEA,WA,2233,14.00,14.00,0.00,0,0710,0.00,337.00,2701.00,11
5,18,7,AS,MCI,MO,SEA,WA,0700,-5.00,0.00,0.00,-1,0853,0.00,233.00,1489.00,6
5,18,7,AS,MCI,MO,SEA,WA,1530,0.00,0.00,0.00,0,1732,0.00,242.00,1489.00,6
5,18,7,AS,MCI,MO,SEA,WA,1901,38.00,38.00,1.00,2,2100,0.00,239.00,1489.00,6
5,18,7,AS,MCO,FL,SEA,WA,0705,-1.00,0.00,0.00,-1,1018,0.00,373.00,2554.00,11
5,18,7,AS,MCO,FL,SEA,WA,1000,0.00,0.00,0.00,0,1310,0.00,370.00,2554.00,11
5,18,7,AS,MCO,FL,SEA,WA,1639,-12.00,0.00,0.00,-1,1951,0.00,372.00,2554.00,11
5,18,7,AS,MIA,FL,SEA,WA,1821,-6.00,0.00,0.00,-1,2200,0.00,399.00,2724.00,11
5,18,7,AS,MKE,WI,SEA,WA,0618,-4.00,0.00,0.00,-1,0854,0.00,276.00,1694.00,7
5,18,7,AS,MKE,WI,SEA,WA,1449,-9.00,0.00,0.00,-1,1719,0.00,270.00,1694.00,7
5,18,7,AS,MSO,MT,SEA,WA,1517,6.00,6.00,0.00,0,1550,0.00,93.00,389.00,2
5,18,7,AS,MSP,MN,SEA,WA,0700,-6.00,0.00,0.00,-1,0850,0.00,230.00,1399.00,6
5,18,7,AS,MSP,MN,SEA,WA,1417,6.00,6.00,0.00,0,1603,0.00,226.00,1399.00,6
5,18,7,AS,MSP,MN,SEA,WA,1654,10.00,10.00,0.00,0,1850,0.00,236.00,1399.00,6
5,18,7,AS,MSY,LA,SEA,WA,0721,-8.00,0.00,0.00,-1,1030,0.00,309.00,2086.00,9
5,18,7,AS,MSY,LA,SEA,WA,1746,1.00,1.00,0.00,0,2100,0.00,314.00,2086.00,9
5,18,7,AS,OAK,CA,SEA,WA,0700,-7.00,0.00,0.00,-1,0909,0.00,129.00,672.00,3
5,18,7,AS,OAK,CA,SEA,WA,1431,-6.00,0.00,0.00,-1,1638,0.00,127.00,672.00,3
5,18,7,AS,OGG,HI,SEA,WA,0800,-17.00,0.00,0.00,-2,1646,0.00,346.00,2640.00,11
5,18,7,AS,OGG,HI,SEA,WA,1311,-13.00,0.00,0.00,-1,2200,0.00,349.00,2640.00,11
5,18,7,AS,OGG,HI,SEA,WA,2234,6.00,6.00,0.00,0,0710,0.00,336.00,2640.00,11
5,18,7,AS,OKC,OK,SEA,WA,1443,3.00,3.00,0.00,0,1641,0.00,238.00,1519.00,7
5,18,7,AS,OMA,NE,SEA,WA,0625,11.00,11.00,0.00,0,0759,0.00,214.00,1368.00,6
5,18,7,AS,OMA,NE,SEA,WA,1613,-2.00,0.00,0.00,-1,1754,0.00,221.00,1368.00,6
5,18,7,AS,ONT,CA,SEA,WA,0600,1.00,1.00,0.00,0,0842,0.00,162.00,956.00,4
5,18,7,AS,ONT,CA,SEA,WA,1151,-10.00,0.00,0.00,-1,1435,0.00,164.00,956.00,4
5,18,7,AS,ONT,CA,SEA,WA,1645,7.00,7.00,0.00,0,1925,0.00,160.00,956.00,4
5,18,7,AS,ONT,CA,SEA,WA,1920,-7.00,0.00,0.00,-1,2200,0.00,160.00,956.00,4
5,18,7,AS,ORD,IL,SEA,WA,0600,,,,,0827,1.00,267.00,1721.00,7
5,18,7,AS,ORD,IL,SEA,WA,0800,4.00,4.00,0.00,0,1027,0.00,267.00,1721.00,7
5,18,7,AS,ORD,IL,SEA,WA,1000,10.00,10.00,0.00,0,1225,0.00,265.00,1721.00,7
5,18,7,AS,ORD,IL,SEA,WA,1517,-1.00,0.00,0.00,-1,1754,0.00,277.00,1721.00,7
5,18,7,AS,ORD,IL,SEA,WA,1758,-1.00,0.00,0.00,-1,2035,0.00,277.00,1721.00,7
5,18,7,AS,ORD,IL,SEA,WA,1951,16.00,16.00,1.00,1,2230,0.00,279.00,1721.00,7
5,18,7,AS,PAE,WA,PHX,AZ,1138,-7.00,0.00,0.00,-1,1421,0.00,163.00,1133.00,5
5,18,7,AS,PDX,OR,GEG,WA,1030,60.00,60.00,1.00,4,1132,0.00,62.00,279.00,2
5,18,7,AS,PDX,OR,GEG,WA,2151,18.00,18.00,1.00,1,2259,0.00,68.00,279.00,2
5,18,7,AS,PDX,OR,SEA,WA,0930,-7.00,0.00,0.00,-1,1031,0.00,61.00,129.00,1
5,18,7,AS,PDX,OR,SEA,WA,1325,-9.00,0.00,0.00,-1,1426,0.00,61.00,129.00,1
5,18,7,AS,PHL,PA,SEA,WA,0700,67.00,67.00,1.00,4,0956,0.00,356.00,2378.00,10
5,18,7,AS,PHL,PA,SEA,WA,1859,17.00,17.00,1.00,1,2158,0.00,359.00,2378.00,10
5,18,7,AS,PHX,AZ,PAE,WA,0730,-12.00,0.00,0.00,-1,1038,0.00,188.00,1133.00,5
5,18,7,AS,PHX,AZ,SEA,WA,0600,-6.00,0.00,0.00,-1,0909,0.00,189.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,0700,8.00,8.00,0.00,0,1010,0.00,190.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,1032,-6.00,0.00,0.00,-1,1343,0.00,191.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,1144,-8.00,0.00,0.00,-1,1455,0.00,191.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,1351,-9.00,0.00,0.00,-1,1700,0.00,189.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,1543,1.00,1.00,0.00,0,1854,0.00,191.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,1724,-15.00,0.00,0.00,-1,2035,0.00,191.00,1107.00,5
5,18,7,AS,PHX,AZ,SEA,WA,2049,61.00,61.00,1.00,4,2359,0.00,190.00,1107.00,5
5,18,7,AS,PIT,PA,SEA,WA,0805,-5.00,0.00,0.00,-1,1033,0.00,328.00,2125.00,9
5,18,7,AS,PIT,PA,SEA,WA,1944,8.00,8.00,0.00,0,2200,0.00,316.00,2125.00,9
5,18,7,AS,PSC,WA,SEA,WA,0820,-8.00,0.00,0.00,-1,0925,0.00,65.00,172.00,1
5,18,7,AS,PSP,CA,SEA,WA,1412,17.00,17.00,1.00,1,1700,0.00,168.00,987.00,4
5,18,7,AS,PSP,CA,SEA,WA,1814,0.00,0.00,0.00,0,2100,0.00,166.00,987.00,4
5,18,7,AS,RDM,OR,SEA,WA,0600,0.00,0.00,0.00,0,0711,0.00,71.00,228.00,1
5,18,7,AS,RDM,OR,SEA,WA,1325,24.00,24.00,1.00,1,1435,0.00,70.00,228.00,1
5,18,7,AS,RDU,NC,SEA,WA,0720,9.00,9.00,0.00,0,1019,0.00,359.00,2354.00,10
5,18,7,AS,RDU,NC,SEA,WA,1742,3.00,3.00,0.00,0,2035,0.00,353.00,2354.00,10
5,18,7,AS,RNO,NV,SEA,WA,0700,0.00,0.00,0.00,0,0859,0.00,119.00,564.00,3
5,18,7,AS,RNO,NV,SEA,WA,1426,-15.00,0.00,0.00,-1,1627,0.00,121.00,564.00,3
5,18,7,AS,SAN,CA,GEG,WA,2059,12.00,12.00,0.00,0,2347,0.00,168.00,1027.00,5
5,18,7,AS,SAN,CA,SEA,WA,0615,-8.00,0.00,0.00,-1,0924,0.00,189.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,0715,-11.00,0.00,0.00,-1,1024,0.00,189.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,0815,-1.00,0.00,0.00,-1,1124,0.00,189.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,1028,-4.00,0.00,0.00,-1,1337,0.00,189.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,1210,-4.00,0.00,0.00,-1,1517,0.00,187.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,1339,43.00,43.00,1.00,2,1648,0.00,189.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,1545,0.00,0.00,0.00,0,1851,0.00,186.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,1659,4.00,4.00,0.00,0,2000,0.00,181.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,1853,3.00,3.00,0.00,0,2200,0.00,187.00,1050.00,5
5,18,7,AS,SAN,CA,SEA,WA,2050,21.00,21.00,1.00,1,2357,0.00,187.00,1050.00,5
5,18,7,AS,SAT,TX,SEA,WA,0630,3.00,3.00,0.00,0,0850,0.00,260.00,1774.00,8
5,18,7,AS,SAT,TX,SEA,WA,1928,0.00,0.00,0.00,0,2159,0.00,271.00,1774.00,8
5,18,7,AS,SBA,CA,SEA,WA,1827,7.00,7.00,0.00,0,2100,0.00,153.00,908.00,4
5,18,7,AS,SBP,CA,SEA,WA,1935,-17.00,0.00,0.00,-2,2200,0.00,145.00,847.00,4
5,18,7,AS,SEA,WA,ABQ,NM,1150,0.00,0.00,0.00,0,1544,0.00,174.00,1180.00,5
5,18,7,AS,SEA,WA,ABQ,NM,2005,32.00,32.00,1.00,2,0006,0.00,181.00,1180.00,5
5,18,7,AS,SEA,WA,ANC,AK,0600,-8.00,0.00,0.00,-1,0834,0.00,214.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,0700,-10.00,0.00,0.00,-1,0940,0.00,220.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,0805,4.00,4.00,0.00,0,1044,0.00,219.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,0900,1.00,1.00,0.00,0,1140,0.00,220.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,0945,0.00,0.00,0.00,0,1225,0.00,220.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1101,47.00,47.00,1.00,3,1341,0.00,220.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1140,7.00,7.00,0.00,0,1420,0.00,220.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1250,24.00,24.00,1.00,1,1530,0.00,220.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1359,0.00,0.00,0.00,0,1634,0.00,215.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1450,15.00,15.00,1.00,1,1726,0.00,216.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1555,222.00,222.00,1.00,12,1828,0.00,213.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1712,20.00,20.00,1.00,1,1948,0.00,216.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1759,9.00,9.00,0.00,0,2035,0.00,216.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1859,27.00,27.00,1.00,1,2136,0.00,217.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,1959,23.00,23.00,1.00,1,2234,0.00,215.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,2045,-1.00,0.00,0.00,-1,2320,0.00,215.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,2120,6.00,6.00,0.00,0,2358,0.00,218.00,1448.00,6
5,18,7,AS,SEA,WA,ANC,AK,2259,19.00,19.00,1.00,1,0131,0.00,212.00,1448.00,6
5,18,7,AS,SEA,WA,ATL,GA,0900,60.00,60.00,1.00,4,1656,0.00,296.00,2182.00,9
5,18,7,AS,SEA,WA,ATL,GA,1604,12.00,12.00,0.00,0,2359,0.00,295.00,2182.00,9
5,18,7,AS,SEA,WA,ATL,GA,2359,-4.00,0.00,0.00,-1,0749,0.00,290.00,2182.00,9
5,18,7,AS,SEA,WA,AUS,TX,0855,11.00,11.00,0.00,0,1508,0.00,253.00,1770.00,8
5,18,7,AS,SEA,WA,AUS,TX,1144,20.00,20.00,1.00,1,1759,0.00,255.00,1770.00,8
5,18,7,AS,SEA,WA,AUS,TX,1752,-6.00,0.00,0.00,-1,2359,0.00,247.00,1770.00,8
5,18,7,AS,SEA,WA,AUS,TX,2359,-6.00,0.00,0.00,-1,0605,0.00,246.00,1770.00,8
5,18,7,AS,SEA,WA,BNA,TN,1017,9.00,9.00,0.00,0,1650,0.00,273.00,1978.00,8
5,18,7,AS,SEA,WA,BNA,TN,1740,-3.00,0.00,0.00,-1,2359,0.00,259.00,1978.00,8
5,18,7,AS,SEA,WA,BNA,TN,2319,26.00,26.00,1.00,1,0540,0.00,261.00,1978.00,8
5,18,7,AS,SEA,WA,BOI,ID,1237,12.00,12.00,0.00,0,1506,0.00,89.00,399.00,2
5,18,7,AS,SEA,WA,BOI,ID,2015,0.00,0.00,0.00,0,2242,0.00,87.00,399.00,2
5,18,7,AS,SEA,WA,BOS,MA,0813,-4.00,0.00,0.00,-1,1645,0.00,332.00,2496.00,10
5,18,7,AS,SEA,WA,BOS,MA,1026,0.00,0.00,0.00,0,1859,0.00,333.00,2496.00,10
5,18,7,AS,SEA,WA,BOS,MA,1540,-7.00,0.00,0.00,-1,0006,0.00,326.00,2496.00,10
5,18,7,AS,SEA,WA,BOS,MA,2300,33.00,33.00,1.00,2,0720,0.00,320.00,2496.00,10
5,18,7,AS,SEA,WA,BUR,CA,0720,-12.00,0.00,0.00,-1,0950,0.00,150.00,937.00,4
5,18,7,AS,SEA,WA,BUR,CA,0950,3.00,3.00,0.00,0,1221,0.00,151.00,937.00,4
5,18,7,AS,SEA,WA,BUR,CA,1356,0.00,0.00,0.00,0,1627,0.00,151.00,937.00,4
5,18,7,AS,SEA,WA,BUR,CA,1545,14.00,14.00,0.00,0,1817,0.00,152.00,937.00,4
5,18,7,AS,SEA,WA,BUR,CA,1929,22.00,22.00,1.00,1,2159,0.00,150.00,937.00,4
5,18,7,AS,SEA,WA,BWI,MD,0956,13.00,13.00,0.00,0,1805,0.00,309.00,2335.00,10
5,18,7,AS,SEA,WA,BWI,MD,2227,12.00,12.00,0.00,0,0629,0.00,302.00,2335.00,10
5,18,7,AS,SEA,WA,BZN,MT,1226,11.00,11.00,0.00,0,1505,0.00,99.00,543.00,3
5,18,7,AS,SEA,WA,BZN,MT,1600,44.00,44.00,1.00,2,1838,0.00,98.00,543.00,3
5,18,7,AS,SEA,WA,CHS,SC,0930,37.00,37.00,1.00,2,1751,0.00,321.00,2415.00,10
5,18,7,AS,SEA,WA,CLE,OH,1021,7.00,7.00,0.00,0,1801,0.00,280.00,2021.00,9
5,18,7,AS,SEA,WA,CLE,OH,2140,-5.00,0.00,0.00,-1,0530,0.00,290.00,2021.00,9
5,18,7,AS,SEA,WA,CMH,OH,1009,-5.00,0.00,0.00,-1,1737,0.00,268.00,2016.00,9
5,18,7,AS,SEA,WA,CMH,OH,2145,-5.00,0.00,0.00,-1,0513,0.00,268.00,2016.00,9
5,18,7,AS,SEA,WA,CVG,KY,1010,-7.00,0.00,0.00,-1,1740,0.00,270.00,1965.00,8
5,18,7,AS,SEA,WA,DCA,VA,0830,0.00,0.00,0.00,0,1644,0.00,314.00,2329.00,10
5,18,7,AS,SEA,WA,DCA,VA,1348,19.00,19.00,1.00,1,2159,0.00,311.00,2329.00,10
5,18,7,AS,SEA,WA,DEN,CO,0818,-1.00,0.00,0.00,-1,1200,0.00,162.00,1024.00,5
5,18,7,AS,SEA,WA,DEN,CO,1015,-6.00,0.00,0.00,-1,1358,0.00,163.00,1024.00,5
5,18,7,AS,SEA,WA,DEN,CO,1309,6.00,6.00,0.00,0,1649,0.00,160.00,1024.00,5
5,18,7,AS,SEA,WA,DEN,CO,1755,-5.00,0.00,0.00,-1,2138,0.00,163.00,1024.00,5
5,18,7,AS,SEA,WA,DEN,CO,2023,34.00,34.00,1.00,2,0005,0.00,162.00,1024.00,5
5,18,7,AS,SEA,WA,DFW,TX,0034,-3.00,0.00,0.00,-1,0620,0.00,226.00,1660.00,7
5,18,7,AS,SEA,WA,DFW,TX,0600,-4.00,0.00,0.00,-1,1155,0.00,235.00,1660.00,7
5,18,7,AS,SEA,WA,DFW,TX,0815,16.00,16.00,1.00,1,1417,0.00,242.00,1660.00,7
5,18,7,AS,SEA,WA,DFW,TX,0950,1.00,1.00,0.00,0,1553,0.00,243.00,1660.00,7
5,18,7,AS,SEA,WA,DFW,TX,1230,38.00,38.00,1.00,2,1833,0.00,243.00,1660.00,7
5,18,7,AS,SEA,WA,DFW,TX,1759,-1.00,0.00,0.00,-1,2359,0.00,240.00,1660.00,7
5,18,7,AS,SEA,WA,DTW,MI,0830,-1.00,0.00,0.00,-1,1553,0.00,263.00,1927.00,8
5,18,7,AS,SEA,WA,DTW,MI,2145,13.00,13.00,0.00,0,0514,0.00,269.00,1927.00,8
5,18,7,AS,SEA,WA,EUG,OR,1124,-7.00,0.00,0.00,-1,1237,0.00,73.00,234.00,1
5,18,7,AS,SEA,WA,EUG,OR,2245,-3.00,0.00,0.00,-1,2355,0.00,70.00,234.00,1
5,18,7,AS,SEA,WA,EWR,NJ,0611,78.00,78.00,1.00,5,1429,0.00,318.00,2402.00,10
5,18,7,AS,SEA,WA,EWR,NJ,1005,113.00,113.00,1.00,7,1829,0.00,324.00,2402.00,10
5,18,7,AS,SEA,WA,EWR,NJ,2140,2.00,2.00,0.00,0,0559,0.00,319.00,2402.00,10
5,18,7,AS,SEA,WA,FAI,AK,0950,-4.00,0.00,0.00,-1,1240,0.00,230.00,1533.00,7
5,18,7,AS,SEA,WA,FAI,AK,1200,8.00,8.00,0.00,0,1450,0.00,230.00,1533.00,7
5,18,7,AS,SEA,WA,FAI,AK,1722,18.00,18.00,1.00,1,2004,0.00,222.00,1533.00,7
5,18,7,AS,SEA,WA,FAI,AK,2140,12.00,12.00,0.00,0,0024,0.00,224.00,1533.00,7
5,18,7,AS,SEA,WA,FAI,AK,2340,40.00,40.00,1.00,2,0220,0.00,220.00,1533.00,7
5,18,7,AS,SEA,WA,FAT,CA,1635,-9.00,0.00,0.00,-1,1843,0.00,128.00,748.00,3
5,18,7,AS,SEA,WA,FLL,FL,0825,117.00,117.00,1.00,7,1727,0.00,362.00,2717.00,11
5,18,7,AS,SEA,WA,GEG,WA,1134,4.00,4.00,0.00,0,1245,0.00,71.00,224.00,1
5,18,7,AS,SEA,WA,GEG,WA,1551,81.00,81.00,1.00,5,1654,0.00,63.00,224.00,1
5,18,7,AS,SEA,WA,GEG,WA,2009,7.00,7.00,0.00,0,2111,0.00,62.00,224.00,1
5,18,7,AS,SEA,WA,GEG,WA,2249,15.00,15.00,1.00,1,2354,0.00,65.00,224.00,1
5,18,7,AS,SEA,WA,HNL,HI,1020,15.00,15.00,1.00,1,1334,0.00,374.00,2677.00,11
5,18,7,AS,SEA,WA,HNL,HI,1955,57.00,57.00,1.00,3,2307,0.00,372.00,2677.00,11
5,18,7,AS,SEA,WA,IAD,VA,0918,-7.00,0.00,0.00,-1,1715,0.00,297.00,2306.00,10
5,18,7,AS,SEA,WA,IAD,VA,1600,12.00,12.00,0.00,0,2359,0.00,299.00,2306.00,10
5,18,7,AS,SEA,WA,IAD,VA,2330,9.00,9.00,0.00,0,0736,0.00,306.00,2306.00,10
