STATION,DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed
72793724222,2025-05-14T09:53:00,47,49,93,7,7
72793724222,2025-05-14T10:53:00,46,52,80,3,5
72793724222,2025-05-14T11:53:00,45,52,77,3,5
72793724222,2025-05-14T11:59:00,45,52,77,10,5
72793724222,2025-05-14T12:53:00,46,55,72,10,6
72793724222,2025-05-14T12:55:00,46,55,72,10,6
72793724222,2025-05-14T13:02:00,45,54,72,10,7
72793724222,2025-05-14T13:53:00,45,55,69,10,3
72793724222,2025-05-14T13:57:00,45,54,72,10,5
72793724222,2025-05-14T14:53:00,44,55,67,10,8
72793724222,2025-05-14T15:44:00,44,54,69,10,8
72793724222,2025-05-14T15:53:00,44,54,69,10,6
72793724222,2025-05-14T16:53:00,44,53,72,10,8
72793724222,2025-05-14T17:53:00,43,53,69,10,7
72793724222,2025-05-14T18:53:00,42,52,69,10,8
72793724222,2025-05-14T19:53:00,42,51,71,10,6
72793724222,2025-05-14T20:53:00,41,51,69,10,3
72793724222,2025-05-14T21:09:00,42,50,74,10,5
72793724222,2025-05-14T21:53:00,42,49,77,10,5
72793724222,2025-05-14T22:53:00,42,49,77,10,6
72793724222,2025-05-14T23:53:00,41,49,74,10,6
72793724222,2025-05-14T23:59:00,,,,,
72793724222,2025-05-15T00:00:00,41,49,74,10,6
72793724222,2025-05-15T00:33:00,41,49,74,10,5
72793724222,2025-05-15T00:53:00,41,48,77,10,3
72793724222,2025-05-15T01:35:00,40,48,74,10,3
72793724222,2025-05-15T01:49:00,39,48,71,10,3
72793724222,2025-05-15T01:53:00,40,48,74,10,3
72793724222,2025-05-15T02:39:00,39,48,71,10,5
72793724222,2025-05-15T02:53:00,39,48,71,10,6
72793724222,2025-05-15T03:53:00,39,46,77,10,5
72793724222,2025-05-15T04:53:00,39,45,80,10,7
72793724222,2025-05-15T05:53:00,39,47,74,10,9
72793724222,2025-05-15T06:53:00,40,48,74,10,8
72793724222,2025-05-15T07:53:00,39,50,66,10,11
72793724222,2025-05-15T08:53:00,44,52,75,10,8
72793724222,2025-05-15T09:53:00,43,51,74,10,9
72793724222,2025-05-15T10:53:00,43,52,72,10,9
72793724222,2025-05-15T11:53:00,43,52,72,10,8
72793724222,2025-05-15T12:34:00,41,53,64,10,14
72793724222,2025-05-15T12:53:00,42,53,66,10,11
72793724222,2025-05-15T13:53:00,43,52,72,10,9
72793724222,2025-05-15T14:53:00,44,53,72,10,10
72793724222,2025-05-15T15:53:00,,,,10,8
72793724222,2025-05-15T16:15:00,,,,10,7
72793724222,2025-05-15T16:22:00,46,52,80,10,9
72793724222,2025-05-15T16:53:00,46,52,80,10,10
72793724222,2025-05-15T17:53:00,,,,10,14
72793724222,2025-05-15T18:53:00,46,48,93,10,8
72793724222,2025-05-15T19:02:00,46,48,93,10,9
72793724222,2025-05-15T19:12:00,46,48,94,9,7
72793724222,2025-05-15T19:53:00,46,48,93,10,7
72793724222,2025-05-15T20:27:00,46,48,93,10,8
72793724222,2025-05-15T20:51:00,46,48,94,10,8
72793724222,2025-05-15T20:53:00,46,48,93,10,8
72793724222,2025-05-15T21:02:00,46,48,93,10,9
72793724222,2025-05-15T21:19:00,46,48,93,10,9
72793724222,2025-05-15T21:53:00,45,47,93,10,9
72793724222,2025-05-15T22:31:00,46,48,93,10,7
72793724222,2025-05-15T22:46:00,46,47,97,10,7
72793724222,2025-05-15T22:53:00,46,47,97,10,8
72793724222,2025-05-15T23:53:00,46,48,93,10,5
72793724222,2025-05-15T23:59:00,,,,,
72793724222,2025-05-16T00:04:00,46,48,93,10,5
72793724222,2025-05-16T00:09:00,46,48,93,10,6
72793724222,2025-05-16T00:53:00,46,48,93,10,3
72793724222,2025-05-16T01:53:00,46,48,93,10,6
72793724222,2025-05-16T02:17:00,46,48,93,10,7
72793724222,2025-05-16T02:32:00,46,48,93,10,8
72793724222,2025-05-16T02:51:00,45,48,87,10,7
72793724222,2025-05-16T02:53:00,45,48,89,10,6
72793724222,2025-05-16T03:00:00,45,48,89,10,7
72793724222,2025-05-16T03:07:00,46,48,93,10,6
72793724222,2025-05-16T03:24:00,46,48,93,10,6
72793724222,2025-05-16T03:44:00,46,48,93,10,7
72793724222,2025-05-16T03:53:00,46,48,93,10,6
72793724222,2025-05-16T04:53:00,46,47,97,10,5
72793724222,2025-05-16T05:39:00,46,48,93,10,8
72793724222,2025-05-16T05:51:00,45,48,87,10,8
72793724222,2025-05-16T05:53:00,45,48,89,10,7
72793724222,2025-05-16T06:53:00,46,48,93,10,7
72793724222,2025-05-16T07:00:00,46,48,93,10,8
72793724222,2025-05-16T07:06:00,46,48,93,10,8
72793724222,2025-05-16T07:23:00,46,49,90,10,8
72793724222,2025-05-16T07:53:00,46,48,93,10,6
72793724222,2025-05-16T07:57:00,46,48,93,10,6
72793724222,2025-05-16T08:53:00,46,49,90,10,9
72793724222,2025-05-16T09:53:00,46,50,86,10,9
72793724222,2025-05-16T10:53:00,45,51,80,10,9
72793724222,2025-05-16T11:53:00,46,52,80,10,11
72793724222,2025-05-16T12:51:00,46,54,77,10,10
72793724222,2025-05-16T12:53:00,46,54,75,10,10
72793724222,2025-05-16T13:53:00,46,55,72,10,8
72793724222,2025-05-16T14:53:00,47,56,72,10,10
72793724222,2025-05-16T15:53:00,47,56,72,10,9
72793724222,2025-05-16T16:53:00,48,57,72,10,9
72793724222,2025-05-16T17:53:00,47,57,69,10,10
72793724222,2025-05-16T18:53:00,48,57,72,10,7
72793724222,2025-05-16T19:53:00,48,56,75,10,6
72793724222,2025-05-16T20:53:00,48,55,77,10,6
72793724222,2025-05-16T21:38:00,49,55,80,10,6
72793724222,2025-05-16T21:53:00,49,55,80,10,5
72793724222,2025-05-16T22:53:00,50,54,87,10,5
72793724222,2025-05-16T23:13:00,51,53,93,10,5
72793724222,2025-05-16T23:36:00,51,53,93,8,3
72793724222,2025-05-16T23:53:00,51,53,93,5,3
72793724222,2025-05-16T23:59:00,,,,,
72793724222,2025-05-17T00:39:00,51,53,93,10,3
72793724222,2025-05-17T00:53:00,51,53,93,4,0
72793724222,2025-05-17T01:24:00,51,52,97,7,5
72793724222,2025-05-17T01:31:00,51,52,97,8,5
72793724222,2025-05-17T01:53:00,51,52,97,10,3
72793724222,2025-05-17T02:53:00,51,52,97,9,0
72793724222,2025-05-17T03:09:00,51,52,97,7,3
72793724222,2025-05-17T03:18:00,51,52,97,7,3
72793724222,2025-05-17T03:51:00,52,52,100,2.5,3
72793724222,2025-05-17T03:53:00,51,52,97,2.5,0
72793724222,2025-05-17T04:34:00,51,52,97,1.75,0
72793724222,2025-05-17T04:44:00,51,52,97,2,0
72793724222,2025-05-17T04:53:00,51,52,97,2.5,3
72793724222,2025-05-17T04:58:00,51,52,97,1.75,3
72793724222,2025-05-17T05:25:00,51,51,100,0.75,3
72793724222,2025-05-17T05:34:00,51,51,100,0.25,0
72793724222,2025-05-17T05:51:00,52,52,100,0,3
72793724222,2025-05-17T05:53:00,51,52,97,0,3
72793724222,2025-05-17T06:06:00,51,51,100,0.25,6
72793724222,2025-05-17T06:14:00,51,51,100,0.75,6
72793724222,2025-05-17T06:16:00,51,51,100,0.5,5
72793724222,2025-05-17T06:23:00,51,51,100,0,6
72793724222,2025-05-17T06:42:00,51,51,100,0,5
72793724222,2025-05-17T06:53:00,51,51,100,0,5
72793724222,2025-05-17T07:00:00,51,51,100,0.75,5
72793724222,2025-05-17T07:07:00,50,51,96,1,9
72793724222,2025-05-17T07:53:00,50,50,100,1.25,6
72793724222,2025-05-17T08:50:00,48,50,94,4,8
72793724222,2025-05-17T08:53:00,49,50,96,4,7
72793724222,2025-05-17T09:53:00,49,50,96,6,7
72793724222,2025-05-17T10:34:00,48,51,89,10,7
72793724222,2025-05-17T10:53:00,48,51,89,10,6
72793724222,2025-05-17T11:53:00,47,51,86,10,7
72793724222,2025-05-17T12:53:00,48,51,89,4,3
72793724222,2025-05-17T13:20:00,48,51,89,8,6
72793724222,2025-05-17T13:53:00,49,50,96,4,9
72793724222,2025-05-17T14:32:00,48,49,97,7,8
72793724222,2025-05-17T14:53:00,48,50,93,10,7
72793724222,2025-05-17T15:00:00,48,50,93,10,9
72793724222,2025-05-17T15:53:00,48,49,97,6,7
72793724222,2025-05-17T16:53:00,48,50,93,2,5
72793724222,2025-05-17T17:51:00,46,48,94,4,7
72793724222,2025-05-17T17:53:00,47,49,93,4,7
72793724222,2025-05-17T18:53:00,45,49,86,10,5
72793724222,2025-05-17T19:17:00,45,48,89,2.5,6
72793724222,2025-05-17T19:53:00,44,48,86,2.5,5
72793724222,2025-05-17T20:00:00,45,48,89,5,3
72793724222,2025-05-17T20:50:00,43,46,87,10,6
72793724222,2025-05-17T20:53:00,44,47,90,10,7
72793724222,2025-05-17T21:15:00,42,47,83,10,10
72793724222,2025-05-17T21:53:00,43,47,86,8,6
72793724222,2025-05-17T22:33:00,42,46,86,5,3
72793724222,2025-05-17T22:53:00,43,45,93,4,3
72793724222,2025-05-17T23:51:00,43,45,93,2.5,5
72793724222,2025-05-17T23:53:00,43,45,93,3,5
72793724222,2025-05-17T23:59:00,,,,,
72793724222,2025-05-18T00:53:00,44,45,97,8,6
72793724222,2025-05-18T01:53:00,41,44,89,6,5
72793724222,2025-05-18T02:02:00,41,44,89,8,6
72793724222,2025-05-18T02:26:00,41,44,89,10,7
72793724222,2025-05-18T02:53:00,42,44,93,10,7
72793724222,2025-05-18T03:51:00,43,45,93,10,3
72793724222,2025-05-18T03:53:00,43,44,96,10,3
72793724222,2025-05-18T04:53:00,42,44,93,10,5
72793724222,2025-05-18T05:51:00,43,45,93,10,7
72793724222,2025-05-18T05:53:00,42,44,93,10,9
72793724222,2025-05-18T06:53:00,41,44,89,6,10
72793724222,2025-05-18T07:53:00,43,46,89,10,9
72793724222,2025-05-18T08:40:00,43,47,86,10,10
72793724222,2025-05-18T08:53:00,44,47,90,10,9
72793724222,2025-05-18T09:42:00,42,51,71,10,5
72793724222,2025-05-18T09:53:00,40,49,71,10,3
72793724222,2025-05-18T10:25:00,40,50,68,10,0
72793724222,2025-05-18T10:53:00,40,52,64,10,3
72793724222,2025-05-18T11:53:00,40,51,66,10,6
72793724222,2025-05-18T12:53:00,41,53,64,10,9
72793724222,2025-05-18T13:53:00,41,54,62,10,9
72793724222,2025-05-18T14:53:00,39,54,57,10,9
72793724222,2025-05-18T15:53:00,39,55,55,10,9
72793724222,2025-05-18T16:53:00,39,54,57,10,10
72793724222,2025-05-18T17:53:00,39,54,57,10,6
72793724222,2025-05-18T18:53:00,41,51,69,10,5
72793724222,2025-05-18T19:53:00,42,50,74,10,7
72793724222,2025-05-18T20:53:00,42,48,80,10,0
72793724222,2025-05-18T21:53:00,42,48,80,10,0
72793724222,2025-05-18T22:53:00,41,48,77,10,9
72793724222,2025-05-18T23:53:00,40,49,71,10,14
72793724222,2025-05-18T23:59:00,,,,,
72793724222,2025-05-19T00:53:00,41,48,77,10,13
72793724222,2025-05-19T01:53:00,40,48,74,10,14
72793724222,2025-05-19T02:53:00,42,48,80,8,10
72793724222,2025-05-19T03:53:00,42,48,80,10,7
72793724222,2025-05-19T04:53:00,43,48,83,6,13
72793724222,2025-05-19T05:53:00,44,47,90,10,11
72793724222,2025-05-19T06:21:00,45,47,93,10,13
72793724222,2025-05-19T06:23:00,45,47,93,10,13
72793724222,2025-05-19T06:51:00,45,46,93,10,13
72793724222,2025-05-19T06:53:00,45,47,93,10,11
72793724222,2025-05-19T07:01:00,45,47,93,10,13
72793724222,2025-05-19T07:09:00,45,47,93,10,13
72793724222,2025-05-19T07:53:00,46,48,93,9,11
72793724222,2025-05-19T08:53:00,47,50,89,10,15
72793724222,2025-05-19T09:53:00,48,52,86,10,17
72793724222,2025-05-19T10:15:00,48,54,80,10,18
72793724222,2025-05-19T10:53:00,48,56,75,10,13
72793724222,2025-05-19T10:56:00,47,56,72,10,16
72793724222,2025-05-19T11:11:00,45,57,64,10,21
72793724222,2025-05-19T11:53:00,44,59,58,10,20
72793724222,2025-05-19T12:53:00,44,60,56,10,17
72793724222,2025-05-19T13:53:00,43,60,53,10,25
72793724222,2025-05-19T14:53:00,44,59,58,10,25
72793724222,2025-05-19T15:53:00,45,59,60,10,21
72793724222,2025-05-19T16:53:00,45,58,62,10,16
72793724222,2025-05-19T17:53:00,44,57,62,10,23
72793724222,2025-05-19T18:07:00,44,56,65,10,16
72793724222,2025-05-19T18:53:00,43,53,69,10,21
72793724222,2025-05-19T19:53:00,43,52,72,10,15
72793724222,2025-05-19T20:00:00,43,51,74,10,15
72793724222,2025-05-19T20:08:00,43,52,72,10,11
72793724222,2025-05-19T20:53:00,43,51,74,10,13
72793724222,2025-05-19T21:51:00,45,50,82,10,18
72793724222,2025-05-19T21:53:00,44,50,80,10,16
72793724222,2025-05-19T22:53:00,43,49,80,10,15
72793724222,2025-05-19T23:53:00,44,49,83,10,13
72793724222,2025-05-19T23:59:00,,,,,
72793724222,2025-05-20T00:27:00,44,49,83,10,16
72793724222,2025-05-20T00:51:00,45,48,87,10,17
72793724222,2025-05-20T00:53:00,44,49,83,10,14
72793724222,2025-05-20T01:53:00,43,48,83,10,8
72793724222,2025-05-20T02:53:00,43,48,83,10,11
72793724222,2025-05-20T03:53:00,43,48,83,10,9
72793724222,2025-05-20T04:53:00,43,48,83,10,9
72793724222,2025-05-20T05:53:00,43,48,83,10,11
72793724222,2025-05-20T06:53:00,42,49,77,10,13
72793724222,2025-05-20T07:53:00,43,52,72,10,14
72793724222,2025-05-20T08:53:00,43,52,72,10,16
72793724222,2025-05-20T09:53:00,43,53,69,10,10
72793724222,2025-05-20T10:53:00,43,55,64,10,16
72793724222,2025-05-20T11:53:00,43,56,62,10,15
72793724222,2025-05-20T12:53:00,45,54,72,7,15
72793724222,2025-05-20T13:00:00,46,53,77,4,11
72793724222,2025-05-20T13:53:00,44,56,65,10,11
72793724222,2025-05-20T14:53:00,46,54,75,4,8
72793724222,2025-05-20T15:46:00,47,53,80,1.75,0
72793724222,2025-05-20T15:51:00,48,52,88,2.5,0
72793724222,2025-05-20T15:53:00,48,52,86,5,0
72793724222,2025-05-20T16:22:00,49,51,92,2,5
72793724222,2025-05-20T16:41:00,45,50,83,2,3
72793724222,2025-05-20T16:51:00,45,50,82,4,3
72793724222,2025-05-20T16:53:00,45,50,83,4,3
72793724222,2025-05-20T17:53:00,48,52,86,10,3
72793724222,2025-05-20T18:51:00,48,50,94,4,6
72793724222,2025-05-20T18:53:00,48,50,93,8,6
72793724222,2025-05-20T19:31:00,48,49,97,10,3
72793724222,2025-05-20T19:53:00,47,49,93,10,6
72793724222,2025-05-20T20:02:00,47,49,93,10,7
72793724222,2025-05-20T20:10:00,47,49,93,10,7
72793724222,2025-05-20T20:53:00,47,48,96,10,6
72793724222,2025-05-20T21:04:00,47,48,96,10,7
72793724222,2025-05-20T21:32:00,47,48,96,10,7
72793724222,2025-05-20T21:53:00,47,48,96,10,6
72793724222,2025-05-20T22:03:00,47,48,96,10,5
72793724222,2025-05-20T22:23:00,47,48,96,10,5
72793724222,2025-05-20T22:51:00,46,48,94,10,5
72793724222,2025-05-20T22:53:00,47,48,96,10,5
72793724222,2025-05-20T23:34:00,47,48,96,10,6
72793724222,2025-05-20T23:41:00,47,48,96,10,5
72793724222,2025-05-20T23:53:00,47,48,96,6,5
72793724222,2025-05-20T23:59:00,,,,,
72793724222,2025-05-21T00:00:00,47,48,96,2.5,5
72793724222,2025-05-21T00:08:00,47,48,96,3,3
72793724222,2025-05-21T00:33:00,47,48,96,10,3
72793724222,2025-05-21T00:51:00,46,46,100,8,7
72793724222,2025-05-21T00:53:00,46,47,97,8,5
72793724222,2025-05-21T01:05:00,46,47,97,8,6
72793724222,2025-05-21T01:51:00,46,46,100,5,6
72793724222,2025-05-21T01:53:00,46,47,97,5,6
72793724222,2025-05-21T02:53:00,45,48,89,10,6
72793724222,2025-05-21T03:53:00,45,47,93,10,3
72793724222,2025-05-21T04:53:00,45,48,89,10,0
72793724222,2025-05-21T05:53:00,44,48,86,10,3
72793724222,2025-05-21T06:53:00,44,49,83,10,3
72793724222,2025-05-21T07:37:00,44,49,83,10,5
72793724222,2025-05-21T07:53:00,43,50,77,10,6
72793724222,2025-05-21T08:53:00,44,49,83,10,5
72793724222,2025-05-21T09:53:00,43,51,74,10,6
72793724222,2025-05-21T10:53:00,40,53,61,10,7
72793724222,2025-05-21T11:53:00,40,56,55,10,6
72793724222,2025-05-21T12:53:00,42,57,58,10,5
72793724222,2025-05-21T13:53:00,41,58,53,10,7
72793724222,2025-05-21T14:53:00,42,58,56,10,7
72793724222,2025-05-21T15:53:00,41,58,53,10,11
72793724222,2025-05-21T16:53:00,40,58,51,10,9
72793724222,2025-05-21T17:53:00,39,57,51,10,8
72793724222,2025-05-21T18:53:00,38,54,55,10,5
72793724222,2025-05-21T19:53:00,38,52,59,10,5
72793724222,2025-05-21T20:53:00,42,50,74,10,6
72793724222,2025-05-21T21:53:00,43,48,83,10,7
72793724222,2025-05-21T22:53:00,44,48,86,10,9
72793724222,2025-05-21T23:53:00,44,48,86,10,8
72793724222,2025-05-21T23:59:00,,,,,
72793724222,2025-05-22T00:53:00,45,48,89,10,6
72793724222,2025-05-22T01:53:00,44,47,90,10,0
72793724222,2025-05-22T02:53:00,44,48,86,10,0
72793724222,2025-05-22T03:53:00,45,48,89,10,3
72793724222,2025-05-22T04:53:00,46,48,93,10,3
72793724222,2025-05-22T05:53:00,45,48,89,10,3
72793724222,2025-05-22T06:53:00,46,51,83,10,0
72793724222,2025-05-22T07:22:00,47,52,83,10,6
72793724222,2025-05-22T07:53:00,46,51,83,10,6
72793724222,2025-05-22T08:53:00,46,53,77,10,6
72793724222,2025-05-22T09:36:00,46,55,72,10,6
72793724222,2025-05-22T09:53:00,46,55,72,10,6
72793724222,2025-05-22T10:53:00,46,58,65,10,3
72793724222,2025-05-22T11:53:00,47,59,64,10,7
72793724222,2025-05-22T12:53:00,41,61,48,10,8
72793724222,2025-05-22T13:53:00,41,62,46,10,9
72793724222,2025-05-22T14:53:00,38,62,41,10,7
72793724222,2025-05-22T15:53:00,40,63,43,10,7
72793724222,2025-05-22T16:53:00,42,62,48,10,9
72793724222,2025-05-22T17:53:00,42,59,54,10,7
72793724222,2025-05-22T18:53:00,43,56,62,10,8
72793724222,2025-05-22T19:53:00,46,53,77,10,6
72793724222,2025-05-22T20:53:00,45,51,80,10,5
72793724222,2025-05-22T21:53:00,44,50,80,10,6
72793724222,2025-05-22T22:53:00,45,49,86,10,5
72793724222,2025-05-22T23:53:00,45,48,89,10,7
72793724222,2025-05-22T23:59:00,,,,,
72793724222,2025-05-23T00:22:00,45,48,89,10,5
72793724222,2025-05-23T00:53:00,45,48,89,10,5
72793724222,2025-05-23T01:13:00,45,47,93,10,5
72793724222,2025-05-23T01:44:00,45,48,89,10,5
72793724222,2025-05-23T01:53:00,45,48,89,10,5
72793724222,2025-05-23T02:07:00,45,47,93,10,5
72793724222,2025-05-23T02:53:00,44,47,90,10,7
72793724222,2025-05-23T03:11:00,45,47,93,10,6
72793724222,2025-05-23T03:53:00,44,47,90,10,5
72793724222,2025-05-23T04:53:00,44,48,86,10,0
72793724222,2025-05-23T05:24:00,44,48,86,10,0
72793724222,2025-05-23T05:53:00,44,48,86,10,3
72793724222,2025-05-23T06:53:00,43,49,80,10,3
72793724222,2025-05-23T07:53:00,43,51,74,10,5
72793724222,2025-05-23T08:09:00,43,52,72,10,5
72793724222,2025-05-23T08:48:00,45,52,77,10,6
72793724222,2025-05-23T08:53:00,44,52,75,10,6
72793724222,2025-05-23T09:03:00,44,53,72,10,7
72793724222,2025-05-23T09:11:00,44,53,72,10,5
72793724222,2025-05-23T09:51:00,45,54,72,10,3
72793724222,2025-05-23T09:53:00,45,54,72,10,3
72793724222,2025-05-23T10:10:00,46,55,72,10,5
72793724222,2025-05-23T10:50:00,45,55,67,10,3
72793724222,2025-05-23T10:53:00,46,55,72,10,6
72793724222,2025-05-23T11:53:00,46,56,70,10,5
72793724222,2025-05-23T12:03:00,45,55,69,10,8
72793724222,2025-05-23T12:21:00,45,56,67,10,3
72793724222,2025-05-23T12:53:00,44,58,60,10,10
72793724222,2025-05-23T13:53:00,44,58,60,10,7
72793724222,2025-05-23T14:53:00,39,61,44,10,8
72793724222,2025-05-23T15:53:00,45,58,62,10,9
72793724222,2025-05-23T16:53:00,42,56,60,10,9
72793724222,2025-05-23T17:53:00,42,55,62,10,9
72793724222,2025-05-23T18:53:00,40,52,64,10,7
72793724222,2025-05-23T19:53:00,41,51,69,10,6
72793724222,2025-05-23T20:53:00,42,50,74,10,7
72793724222,2025-05-23T21:53:00,41,49,74,10,8
72793724222,2025-05-23T22:53:00,41,48,77,10,5
72793724222,2025-05-23T23:53:00,40,48,74,10,3
72793724222,2025-05-23T23:59:00,,,,,
72793724222,2025-05-24T00:53:00,41,47,80,10,3
72793724222,2025-05-24T01:53:00,41,46,83,10,3
72793724222,2025-05-24T02:53:00,41,46,83,10,3
72793724222,2025-05-24T03:53:00,41,46,83,10,3
72793724222,2025-05-24T04:53:00,42,46,86,10,3
72793724222,2025-05-24T05:53:00,43,47,86,10,0
72793724222,2025-05-24T06:53:00,43,50,77,10,5
72793724222,2025-05-24T07:53:00,44,53,72,10,0
72793724222,2025-05-24T08:53:00,45,57,64,10,3
72793724222,2025-05-24T09:53:00,45,59,60,10,6
72793724222,2025-05-24T10:53:00,47,61,60,10,5
72793724222,2025-05-24T11:53:00,45,63,52,10,6
72793724222,2025-05-24T12:53:00,44,66,45,10,5
72793724222,2025-05-24T13:53:00,42,68,39,10,7
72793724222,2025-05-24T14:53:00,34,71,26,10,0
72793724222,2025-05-24T15:53:00,44,69,41,10,8
72793724222,2025-05-24T16:53:00,44,66,45,10,7
72793724222,2025-05-24T17:53:00,45,65,49,10,8
72793724222,2025-05-24T18:53:00,44,60,56,10,8
72793724222,2025-05-24T19:53:00,45,55,69,10,7
72793724222,2025-05-24T20:53:00,43,55,64,10,7
72793724222,2025-05-24T21:53:00,43,54,67,10,8
72793724222,2025-05-24T22:53:00,43,53,69,10,7
72793724222,2025-05-24T23:53:00,42,52,69,10,6
72793724222,2025-05-24T23:59:00,,,,,
72793724222,2025-05-25T00:53:00,43,51,74,10,5
72793724222,2025-05-25T01:53:00,44,51,77,10,0
72793724222,2025-05-25T02:53:00,45,51,80,10,5
72793724222,2025-05-25T03:53:00,44,50,80,10,5
72793724222,2025-05-25T04:53:00,43,49,80,10,6
72793724222,2025-05-25T05:53:00,44,52,75,10,8
72793724222,2025-05-25T06:53:00,46,54,75,10,11
72793724222,2025-05-25T07:53:00,46,55,72,10,7
72793724222,2025-05-25T08:53:00,47,59,64,10,7
72793724222,2025-05-25T09:53:00,49,60,67,10,7
72793724222,2025-05-25T10:53:00,48,62,60,10,8
72793724222,2025-05-25T11:53:00,48,65,54,10,10
72793724222,2025-05-25T12:53:00,49,66,54,10,13
72793724222,2025-05-25T13:53:00,48,65,54,10,10
72793724222,2025-05-25T14:53:00,49,66,54,10,10
72793724222,2025-05-25T15:53:00,47,66,50,10,9
72793724222,2025-05-25T16:53:00,45,66,47,10,11
72793724222,2025-05-25T17:53:00,46,65,51,10,13
72793724222,2025-05-25T18:53:00,45,62,54,10,10
72793724222,2025-05-25T19:53:00,45,61,56,10,7
72793724222,2025-05-25T20:53:00,45,58,62,10,5
72793724222,2025-05-25T21:53:00,44,57,62,10,7
72793724222,2025-05-25T22:53:00,43,57,60,10,10
72793724222,2025-05-25T23:53:00,45,57,64,10,14
72793724222,2025-05-25T23:59:00,,,,,
72793724222,2025-05-26T00:53:00,46,56,70,10,16
72793724222,2025-05-26T01:53:00,48,55,77,10,15
72793724222,2025-05-26T02:53:00,48,54,80,10,13
72793724222,2025-05-26T03:53:00,49,53,86,10,10
72793724222,2025-05-26T04:53:00,49,53,86,10,13
72793724222,2025-05-26T05:51:00,52,54,94,9,15
72793724222,2025-05-26T05:53:00,51,53,93,9,14
72793724222,2025-05-26T06:23:00,51,53,93,10,13
72793724222,2025-05-26T06:53:00,51,53,93,10,13
72793724222,2025-05-26T07:53:00,51,55,87,10,17
72793724222,2025-05-26T08:00:00,52,57,83,10,15
72793724222,2025-05-26T08:25:00,51,58,78,10,17
72793724222,2025-05-26T08:44:00,51,58,78,10,14
72793724222,2025-05-26T08:53:00,51,59,75,10,16
72793724222,2025-05-26T09:41:00,49,61,65,10,18
72793724222,2025-05-26T09:53:00,49,62,62,10,14
72793724222,2025-05-26T10:53:00,47,62,58,10,14
72793724222,2025-05-26T11:53:00,47,57,69,10,8
72793724222,2025-05-26T12:53:00,46,58,65,10,10
72793724222,2025-05-26T13:53:00,46,59,62,10,10
72793724222,2025-05-26T14:53:00,46,61,58,10,11
72793724222,2025-05-26T15:53:00,45,60,58,10,13
72793724222,2025-05-26T16:53:00,45,59,60,10,9
72793724222,2025-05-26T17:53:00,44,57,62,10,8
72793724222,2025-05-26T18:53:00,44,56,65,10,8
72793724222,2025-05-26T19:53:00,44,53,72,10,6
72793724222,2025-05-26T20:53:00,44,52,75,10,6
72793724222,2025-05-26T21:53:00,44,51,77,10,5
72793724222,2025-05-26T22:53:00,44,50,80,10,0
72793724222,2025-05-26T23:53:00,44,50,80,10,0
72793724222,2025-05-26T23:59:00,,,,,
72793724222,2025-05-27T00:53:00,44,50,80,10,3
72793724222,2025-05-27T01:53:00,44,50,80,10,0
72793724222,2025-05-27T02:53:00,44,49,83,10,0
72793724222,2025-05-27T03:53:00,43,48,83,10,3
72793724222,2025-05-27T04:53:00,44,49,83,10,3
72793724222,2025-05-27T05:53:00,44,51,77,10,5
72793724222,2025-05-27T06:53:00,43,52,72,10,5
72793724222,2025-05-27T07:53:00,45,55,69,10,5
72793724222,2025-05-27T08:53:00,45,58,62,10,0
72793724222,2025-05-27T09:53:00,43,60,53,10,3
72793724222,2025-05-27T10:53:00,41,62,46,10,6
72793724222,2025-05-27T11:53:00,42,64,45,10,5
72793724222,2025-05-27T12:53:00,40,66,39,10,6
72793724222,2025-05-27T13:53:00,40,66,39,10,9
72793724222,2025-05-27T14:53:00,42,68,39,10,8
72793724222,2025-05-27T15:53:00,46,66,49,10,10
72793724222,2025-05-27T16:53:00,46,67,47,10,10
72793724222,2025-05-27T17:53:00,45,65,49,10,7
72793724222,2025-05-27T18:53:00,44,63,50,10,7
72793724222,2025-05-27T19:53:00,43,61,52,10,5
72793724222,2025-05-27T20:53:00,41,60,50,10,5
72793724222,2025-05-27T21:53:00,41,58,53,10,5
72793724222,2025-05-27T22:53:00,42,57,58,10,3
72793724222,2025-05-27T23:53:00,43,56,62,10,0
72793724222,2025-05-27T23:59:00,,,,,
72793724222,2025-05-28T00:53:00,44,57,62,10,6
72793724222,2025-05-28T01:53:00,46,56,70,10,6
72793724222,2025-05-28T02:53:00,47,54,77,10,3
72793724222,2025-05-28T03:53:00,48,54,80,10,6
72793724222,2025-05-28T04:53:00,49,55,80,10,6
72793724222,2025-05-28T05:53:00,50,59,72,10,3
72793724222,2025-05-28T06:53:00,49,65,56,10,3
72793724222,2025-05-28T07:53:00,53,66,63,10,0
72793724222,2025-05-28T08:53:00,54,70,57,10,5
72793724222,2025-05-28T09:53:00,53,75,46,10,7
72793724222,2025-05-28T10:53:00,44,79,29,10,14
72793724222,2025-05-28T11:53:00,48,79,34,10,11
72793724222,2025-05-28T12:53:00,47,81,30,10,15
72793724222,2025-05-28T13:53:00,48,82,31,10,13
72793724222,2025-05-28T14:53:00,49,78,36,10,8
72793724222,2025-05-28T15:53:00,50,70,49,10,9
72793724222,2025-05-28T16:53:00,51,65,61,10,10
72793724222,2025-05-28T17:53:00,49,63,60,10,10
